hu1,hu2,hu3,hu4,hu5,hu6,hu7,sample,class
2.9524363786709884,9.383341964837737,16.004058125360732,14.82365268175768,30.417200686768613,19.5236819470248,-30.36230565900351,833,1
2.958265965393197,11.639804973724534,17.074810234827233,14.464496366793783,30.896992851998007,20.285806839611585,30.244658002506856,1969,1
2.921804839416179,12.415523236268132,16.422751978594263,14.303931212461904,-29.76080281085157,-21.04815265471714,-29.89526352292822,1245,1
2.9942943137224174,12.090950328680654,16.12211943937,13.92086965754178,29.413575339380838,-20.51443632630436,28.968690672170858,93,1
2.9264689310801026,13.465662872545893,16.358786160559475,13.697633687964403,28.726106031584802,-20.442924282533898,30.18485403179553,1661,1
2.933939330314874,11.122970401936517,16.660000489766706,13.465469197149119,28.813778445016368,-19.12651599345581,28.596079791726268,1776,1
2.9408700342742997,11.760355060961368,17.35008057076772,14.51313509860273,-30.54004808699589,20.471783222706648,30.669474385223435,1822,1
2.936072049872536,10.578691148507101,15.619304339704582,13.44249333833231,-28.21463794500579,-18.780550354258985,28.060107586143715,2967,1
2.9193210390227535,12.161616124332534,15.492785928742661,13.099898677472297,-27.626936682735437,-19.181886882527518,-27.488328541395266,2777,1
2.9156085322369747,10.865542991331173,15.751274215477547,13.2323336817572,28.363836123559985,18.736643442476897,-27.735860320448054,931,1
2.9329450426150485,11.259264644218272,15.987629383828889,13.907683058608452,28.922336564430637,-19.65713542550199,29.143325872704985,1454,1
2.997317613089351,11.034776531493344,16.301116463635957,13.836242177198868,-28.933798082482166,-19.353643510705574,-29.357304054473826,2498,1
2.929034730563207,11.112971984392601,16.108213464185933,14.098535841256309,-29.239818137881347,-20.23029246535459,29.599602415042458,271,1
2.929086986392175,10.974924893313403,15.477804656650997,13.989881535744892,-28.906519368375818,19.479690066224418,-28.846143224263525,267,1
2.9387483183438334,10.69579305455617,16.030996388228452,14.71515123870374,30.236483127471228,20.33606440882597,30.241020676467382,1796,1
2.923653522580991,13.016206659196737,14.99383914095221,13.051181304959062,-27.524260841438686,20.252077127776484,-27.10282724281625,1210,1
2.9406660419516157,11.624023499039223,15.741734720096515,16.819123664776544,-33.21668597856522,22.657098051568017,33.28953041716408,2738,1
2.9194428957839924,11.007848077664422,16.04027348421521,13.267342729778434,-28.375572101469793,-19.91004175457727,27.94973900687667,1164,1
2.981892631746677,11.127998058155834,16.62184837044152,14.070737504870166,-29.61377715278041,-19.783050753966194,29.529449761354076,2154,1
2.942062687438336,12.04019766012998,16.410751151820776,14.65468299286448,-30.217974668799656,-20.686932017885397,-30.62820476433868,1821,1
2.9373125078138385,10.675067237365738,15.205208558828462,13.163722188176903,27.362255139222228,-18.515365262377703,-27.949450877892126,1448,1
2.9217976762105957,11.052654429404784,15.360034119774301,13.872453624179853,29.001963081393615,-19.426643887435883,28.510151093581936,1142,1
2.9391341854789284,11.504499136083025,15.427255464881439,13.634098302266809,28.382866192264192,-19.493231800591097,28.26382786094014,741,1
2.931194637689201,11.300641519210552,16.368261701297335,13.652440008762074,29.211079649551785,-19.417149835669843,-28.680911410111673,1596,1
2.9830380561455163,10.417090551784037,16.16362090566368,13.934854767924234,-29.012383062641955,-19.179490980260965,29.440641451768492,416,1
2.993683768614742,10.873202961132206,17.652744729113486,14.791655898828083,-31.720741868550135,-20.5543277775139,31.022396957812784,2409,1
2.9307898165999138,10.04372814423657,15.306841227153509,13.976320495345988,-28.835265464102715,-19.017384481303754,28.71737528725675,1540,1
2.9901867075228523,11.198539666856531,16.989032895507485,14.507818634942893,30.533664874932068,20.243458447788193,30.32719070026123,3712,1
2.914477835396063,11.864068869129104,14.687183707279244,12.889091071319275,26.915382053072985,-18.842319230848915,26.76547789407183,3538,1
2.911447623603939,10.655735113205603,15.519672390039037,13.659712341418464,28.346869699306854,19.31246895118876,28.47027031585142,3162,1
2.9232844350241147,11.630310570375727,16.013651006911804,13.450500733803453,28.186582263287754,-20.23263156408437,-29.051616518262016,1246,1
2.989320801764058,11.161214708511588,16.551869769869242,14.388760548898636,-30.003816938066397,19.96994059285948,30.01552219721976,2650,1
2.9292072431388387,10.707628088501218,16.19407303690469,13.863532141544795,-29.633925861992235,-19.310497374546184,28.89959260965634,310,1
2.9261989077778447,10.351022412163855,16.148384713607896,15.003804459045906,-30.623693147351666,20.655941808227183,-30.949097551027727,942,1
2.9319334189033768,12.916792457735852,16.445293165722184,14.412598905629993,-31.12854282344376,-21.415765898240803,-29.842124821536153,2833,1
2.977781875645651,10.881789308369063,16.784331864971403,15.020227952110227,-31.14085125922184,-20.58813183465301,31.021414788270757,510,1
2.8968096561451127,11.633275714476724,15.991118540860992,13.950653829528369,-28.92154207617736,20.015656197882326,-31.432831346187964,157,1
2.992907905687491,11.557556402163357,16.972066119772123,14.207999594026294,29.85485752839782,20.02944095008595,-30.116932878012044,2591,1
2.926180538433902,10.794448927452237,16.201601203413908,16.090429793261954,-32.2431933997082,-21.504637499227652,32.99359675001333,3355,1
2.9867829124918246,11.488949902048384,16.16032471801571,14.429626414816145,30.059309718664135,20.513657711712785,29.776913958863375,2441,1
2.92347612513131,12.00750849879382,15.954047692162009,15.02059717798621,-30.848045679696767,21.25477297885063,-30.558778766136943,1348,1
2.942777875019236,10.897904273794207,15.828703600419628,13.771983885925199,29.09994730861397,-19.386442736376992,-28.592343625416746,1845,1
2.993000468549959,11.29395063076799,16.52202589422829,14.76427958391803,-30.422044364494813,-20.569757588943663,31.00071908547508,2553,1
2.9785262275771385,10.610431163474919,16.123948611197893,13.409248746349169,28.966604296416097,18.74569187800814,-28.181615028809894,375,1
2.932130615527934,10.597827350698985,16.026960519496185,14.434601321757132,29.715538922425253,20.264141561263227,30.00819084727786,1044,1
2.933498499783321,10.561343736436,15.964169057320605,13.555918621043581,28.889528775614917,19.64678453567743,-28.332016211721434,2973,1
2.949758746081168,10.89904521174315,16.784905918902183,14.648497497215885,30.59459689236174,-20.169913261683604,30.457975498728118,3321,1
2.9336588966293085,10.972121734058119,15.524785385866156,13.969894789733978,28.733756568601564,-19.57502617725202,-29.28479325747092,1737,1
2.9920368790239684,11.385728008098251,17.32101452864183,14.283168617998772,30.20220229693463,20.111194869432193,-30.275505185172054,3708,1
2.930873765868509,10.097310623355808,15.138787291710209,13.583792356404462,27.945592105979756,18.632485237446133,29.25996087829406,1542,1
2.9781217374613833,10.566031223041984,16.552673234262535,14.187874416990327,-30.498615769412442,-19.62325655419497,29.561023597433966,3278,1
2.9267786065892194,10.179640913639295,16.431186231546288,14.988218782160033,-30.743735366445573,20.26690512508013,-31.0583034150652,850,1
3.0033370490111317,10.73379627814921,17.33274059387389,15.053801750669741,-31.315269945763678,-20.446346938681373,31.531774204941733,3581,1
2.9278659771568254,11.471424643593396,16.969430897540132,15.389191272006766,-32.55117295054295,21.54175906037876,-31.57086705475901,1293,1
2.988373047586961,10.890434341378047,17.538668106328156,14.789386425644162,31.847000051332532,-20.267162033104857,30.956987659652352,2377,1
2.9290762892843256,10.000433037050591,16.350614052572556,14.336080888104691,29.708523976954854,19.5821659015489,-30.130277114159817,848,1
2.982595065516091,10.400615100574528,16.335149232373364,14.068642781649926,-29.529182007665085,-19.3118706390855,29.3491992308553,410,1
2.991942138213034,11.36290555344782,18.12800972634167,13.855442161221998,30.118391383729797,20.20411552709804,29.92055726968591,3693,1
2.919703867595963,10.97714620212923,15.942752532431543,13.089176269519486,27.696989296861943,18.627137153504776,-27.836289465305576,1180,1
2.9559833484398483,9.65959086975744,15.752824910160625,15.199383032709624,-30.951867972689847,-20.11464208455175,-30.746836319614488,725,1
2.9836790175696954,10.476170584119854,17.40404626236771,14.273517425886183,-30.639063579171864,-19.51161743529015,-30.13239803867558,490,1
2.974946978438708,12.128925940197865,17.11428147191272,14.929058769371686,31.312215637285224,-21.186223458649287,-30.996284316271932,2072,1
2.992225091031359,11.34473724949959,16.669593291926443,15.071144442975665,-31.04491533575173,-20.74640796222307,-31.152279221781022,2565,1
2.9350115846533167,10.247673603990794,16.320092894282503,13.883296834726393,29.05173751632124,20.11074549199581,29.27367557513206,1273,1
2.9274710608305625,12.26329344125406,15.856871984553706,13.563783780103682,-29.324483683101725,20.077159680828146,-28.275840435149615,1642,1
2.987314052196906,10.890589054790674,17.1008867334411,14.642851247262971,30.65087661797865,20.13180036245451,30.68061095163476,2181,1
2.91071478565307,11.374495136167228,15.775433021621557,13.728892420133928,-28.483611863230205,-20.371585241993312,-29.446867632849415,915,1
2.9369959502488556,11.28996174862876,16.195412391818564,13.938506675573038,29.318777796025202,-19.95927199380833,-29.06399137241111,1791,1
2.9215360261815997,11.157121109615597,15.387263041985959,13.712364236298084,-28.678747623954035,19.304038744760632,-28.296664020533793,1382,1
2.9297502721749455,10.908951351276217,15.841412970227655,13.273745046808331,-28.455170373272612,-19.658037242740544,27.84396085792116,219,1
2.926107382400775,12.213978207456288,15.172858987986876,14.469381206647022,29.337412443871752,-20.787348777275973,29.646273936487553,1476,1
2.9541382406242307,11.085588500897078,16.51252558459107,13.962766445440364,-29.201794883611267,19.521083190752144,30.299159963396086,3551,1
2.9837820574196083,10.437394342786753,16.015691372322166,13.898846487842121,29.675876851950505,-19.310401896686194,28.861153436044468,384,1
2.9220567899858536,11.779740132125399,15.936514839458582,13.508451330626267,28.4682249425242,19.585977929144875,28.319617892175955,1344,1
2.9670556904738987,10.988840288956808,16.948961925813084,13.603884006809189,28.954438334722656,19.319244034681184,-29.149695365318873,3301,1
2.974157167654316,11.57472852010917,16.68771793555312,14.950153255596074,31.595367948685656,-20.939761005481063,-30.773976210987055,2098,1
2.94381345905373,11.037029837946145,15.67428398684018,14.441471043426283,-29.88660469546829,-20.476262357159072,-29.539304915890483,1846,1
2.9318361634516394,12.635787089125087,16.604333365587546,14.190230841433845,-29.65779770433852,20.712424336348484,29.866654839964315,2814,1
2.9404499015479413,11.830058737773234,16.657499906723725,13.51402244478416,29.05929194165665,19.688916248818874,28.627665445918122,1825,1
2.9952135393165027,10.698163473167405,16.737930224581124,14.485516164082846,30.336259007728085,19.834816355620436,30.185055840321922,2465,1
2.9931598025953,11.82683818530462,16.766732222310733,14.62643226731111,-30.851494693353896,21.022299872211597,30.342947599523633,7,1
2.953805591058596,9.635437501545312,16.929533000823387,13.734034974675666,29.322344420447095,18.798430397307463,29.1454104300925,726,1
2.9363169752875646,11.60362240682487,16.02779417231572,14.088528612923442,29.819169322508248,-20.037517315348786,29.15673150303924,754,1
2.949364469759896,10.73253914038855,16.033761699282493,14.017423162693914,29.09800415801991,-19.528406636678508,-29.36817095087525,1934,1
2.9909237255567995,11.220888325006532,16.750794623449153,14.819842489814397,-31.443709131884848,-20.45148079944692,-30.60977704824666,2573,1
2.9561089213882936,11.5084619219362,16.831966487974814,14.36151943207677,-30.59585411606916,20.144765509210124,-29.970102542524746,2703,1
2.93061780160094,12.19524364503138,15.775555261888268,13.518562861801302,28.17266474517736,-19.817527289248023,-28.913637633062553,1483,1
2.9122004765321097,10.159969741235257,15.98791874448011,13.583430267808694,28.372469191894126,18.890159344009323,29.275706998663594,3411,1
2.9080173926076345,10.051448257474835,16.053106566433605,14.603017146639676,-29.967895394218367,-19.653258006834243,30.334583725768034,901,1
2.9273035870247806,11.346535140122425,15.636356493216093,13.839804139943048,-28.584836153807117,19.601619752393724,-29.328682764020648,3485,1
2.9334695798489836,12.763886876305927,17.535136731125814,14.808285184377937,-30.982402611315955,-21.217223748707706,-31.958885270792468,2864,1
2.928257205529959,11.239714995799188,16.52152166360222,14.102000938838243,-29.73564193644425,-19.936943094326445,-29.469704035048846,1414,1
3.000619822416775,10.406398778831841,17.01293964021638,14.653711013707236,30.754585510805278,-20.287795698657007,-30.56192056061474,2470,1
2.9324473235952486,11.161369638436557,15.772935652958102,13.547365272093934,-28.22366658525808,-19.13648982727258,-28.77982056721103,262,1
2.9239395593318513,10.321348510143531,16.372236264677046,14.306971017548872,-30.750571552357872,19.85797868870129,-29.64792396056043,981,1
2.9784013994332277,10.831059800711564,16.35634507418384,15.665013083384284,-31.67909227322628,-21.844991212728186,32.58002060589397,508,1
2.923068229433162,11.764519068699524,15.67399444168503,14.797141953747683,30.10705064129981,-20.679494156169234,30.301585440826983,1060,1
2.9786968368511286,10.964865342096399,17.374063991547978,14.022140788108768,-29.930246534725867,19.56596863617793,29.8241116179975,522,1
2.9519258817916034,10.503461560454806,16.425239790687055,14.129587358026061,30.16624850829711,-19.538533718127052,29.41368320673142,337,1
2.9616613160733296,11.255751421089276,16.52570368120284,14.134067192442267,-29.497717318953395,-20.360154378979004,-29.884762038624014,1980,1
2.926999433303683,11.612313314947956,14.951347197160821,13.305995075499213,-27.54732308219395,19.729754631591323,-27.63106311770153,1257,1
2.9228849754163297,12.298558808225808,15.310491019812458,13.487850312605172,27.986837579277687,-19.752245208895573,-28.103796615464425,1343,1
2.9335778188639026,11.477241136150443,16.690160661682746,13.520118622200007,28.874354345935803,19.304175892006256,28.70822184918238,2988,1
2.928059216061953,10.707992660732918,18.465378749051503,13.145385850240611,29.354070351287866,19.12670374981445,-28.98762198075154,209,1
2.993500486068193,10.61218343321704,16.92777739365973,14.4136352023499,30.620517564706553,-20.42742132759675,30.103548874250222,3028,1
2.9626749442766487,10.55129047513169,17.31024458387588,13.818975681781259,-29.459562031678345,19.556005027970357,29.648505758398333,3222,1
2.9337534818305424,10.654398329108137,16.02469435165248,14.253351527925977,29.413882838627316,-19.649975169480527,29.90511329302629,319,1
2.9586526656543057,10.564689123220464,16.03614312242528,13.621420018649884,28.63698226308787,18.980215414422684,28.56964971608901,347,1
2.993451235045054,10.543019757844556,18.056171281447902,14.60539947803822,-30.957549472876476,-19.87691095421927,31.45030920976085,2268,1
2.9321303909744896,11.56795849918343,16.16972399141455,13.34679014775407,28.134538038549927,19.9902841279945,-28.553159496795896,1487,1
2.92702878580608,11.094699562889549,16.08501103560242,14.945683750492956,30.980103668096056,-20.53872988004152,30.48189053778138,1278,1
2.924747872727675,11.915973637442924,17.441015637398525,13.524660234164447,-29.431602086407317,19.992216682528262,-29.04071349438305,1338,1
2.9811156762394586,10.48704127040105,17.69775843636134,14.13108529179162,30.44134549134749,19.53513060977166,30.083770148113818,427,1
2.936445291984025,10.422567555237428,15.622676648274137,13.87976682056501,29.610879766955755,-19.60483450665056,28.63338388313235,1609,1
2.935824441583282,11.538509236819069,16.44197800807001,13.809548657153307,-29.414671335105588,-19.581703546507597,-28.960610104657437,1792,1
2.9202423043606887,11.84287217874054,15.37099558806199,12.8023695108628,27.21890863874973,-18.74529915307603,-26.942704498241635,3537,1
2.9910810825520784,11.325888489639928,17.60315900811293,14.047556745023906,-31.192305373981057,-19.82601184347722,-29.873414048735864,3635,1
2.9934515883480675,11.904616156566757,16.933828475593153,15.300774165223224,31.6230258215969,-21.3223508099771,31.525102556565404,5,1
2.950885091964362,10.569130706776443,15.471218004904093,13.905214699849301,28.714752613722915,-20.332168101789918,28.77768300829907,3107,1
2.935211286407364,10.662755532026342,15.244786573378033,13.813296202087637,28.36843293598755,-19.242493611690723,-28.815350239878974,1553,1
2.9245662626300213,11.50130443614053,14.925436905923261,13.344462819042777,-28.030828797892195,19.436357871176178,27.49726317816921,3471,1
2.932473737857256,11.617084566211995,15.528543258668723,13.766568326950454,-28.73667840150227,-19.794229830475118,-28.469868086252944,1748,1
2.9412474012843424,9.600528996478209,15.400453825370843,13.804874529530824,28.901048476859536,-19.19691938318667,28.43115071063974,843,1
2.994360370225891,12.066618169320085,15.8746380495965,14.064661048244743,29.03607388717301,21.796576555427873,30.080406930177126,94,1
2.9933698155531117,11.867910110115004,16.597009403197927,14.460795181199723,-30.432412315324274,20.859594466339054,30.01998472810347,12,1
